stop1;stop2;temps
StopPoint:OCECar TER-87618892;StopPoint:OCECar TER-87618868;17
StopPoint:OCECar TER-87618868;StopPoint:OCECar TER-87618850;22
StopPoint:OCECar TER-87611095;StopPoint:OCECar TER-87620047;5
StopPoint:OCECar TER-87620047;StopPoint:OCECar TER-87618793;10
StopPoint:OCECar TER-87618793;StopPoint:OCECar TER-87170043;15
StopPoint:OCECar TER-87170043;StopPoint:OCECar TER-87618801;16
StopPoint:OCECar TER-87618801;StopPoint:OCECar TER-87618819;20
StopPoint:OCECar TER-87618819;StopPoint:OCECar TER-87618827;23
StopPoint:OCECar TER-87618827;StopPoint:OCECar TER-87618835;25
StopPoint:OCECar TER-87618835;StopPoint:OCECar TER-87618843;27
StopPoint:OCECar TER-87618843;StopPoint:OCECar TER-87618850;30
StopPoint:OCECar TER-87618850;StopPoint:OCECar TER-87618868;35
StopPoint:OCECar TER-87232090;StopPoint:OCECar TER-87130856;7
StopPoint:OCECar-87611095;StopPoint:OCECar-87620047;5
StopPoint:OCECar-87620047;StopPoint:OCECar-87618793;10
StopPoint:OCECar-87618793;StopPoint:OCECar-87170043;15
StopPoint:OCECar-87170043;StopPoint:OCECar-87618801;16
StopPoint:OCECar-87618801;StopPoint:OCECar-87618819;20
StopPoint:OCECar-87618819;StopPoint:OCECar-87618827;23
StopPoint:OCECar-87618827;StopPoint:OCECar-87618835;25
StopPoint:OCECar-87618835;StopPoint:OCECar-87618843;27
StopPoint:OCECar-87618843;StopPoint:OCECar-87618850;30
StopPoint:OCECar-87618850;StopPoint:OCECar-87618868;35
StopPoint:OCECar-87618868;StopPoint:OCECar-87618892;39
StopPoint:OCECar-87618892;StopPoint:OCECar-87618884;41
StopPoint:OCECar-87618884;StopPoint:OCECar-87611731;43
StopPoint:OCECar-87611731;StopPoint:OCECar-87130856;45
StopPoint:OCECar TER-87661124;StopPoint:OCECar TER-87464594;75
StopPoint:OCECar TER-87464594;StopPoint:OCECar TER-87449280;80
StopPoint:OCECar TER-87449280;StopPoint:OCECar TER-87449298;85
StopPoint:OCECar TER-87449298;StopPoint:OCECar TER-87449322;97
StopPoint:OCECar TER-87449322;StopPoint:OCECar TER-87446948;102
StopPoint:OCECar TER-87446948;StopPoint:OCECar TER-87753384;107
StopPoint:OCECar TER-87753384;StopPoint:OCECar TER-87688051;112
StopPoint:OCECar TER-87688051;StopPoint:OCECar TER-87611004;135
StopPoint:OCECar-87613422;StopPoint:OCECar-87138362;7
StopPoint:OCECar-87138362;StopPoint:OCECar-87138370;9
StopPoint:OCECar-87138370;StopPoint:OCECar-87146472;12
StopPoint:OCECar-87146472;StopPoint:OCECar-87783753;15
StopPoint:OCECar-87783753;StopPoint:OCECar-87177170;22
StopPoint:OCECar-87177170;StopPoint:OCECar-87450874;25
StopPoint:OCECar-87450874;StopPoint:OCECar-87138438;29
StopPoint:OCECar-87138438;StopPoint:OCECar-87138321;32
StopPoint:OCECar-87138321;StopPoint:OCECar-87783795;35
StopPoint:OCECar-87783795;StopPoint:OCECar-87138339;39
StopPoint:OCECar-87138339;StopPoint:OCECar-87783365;46
StopPoint:OCECar-87783365;StopPoint:OCECar-87668376;49
StopPoint:OCECar-87668376;StopPoint:OCECar-87668384;59
StopPoint:OCECar-87668384;StopPoint:OCECar-87783399;75
StopPoint:OCECar-87783399;StopPoint:OCECar-87783001;90
StopPoint:OCECar-87130856;StopPoint:OCECar-87611731;3
StopPoint:OCECar TER-88720090;StopPoint:OCECar TER-87295006;103
StopPoint:OCECar TER-87411280;StopPoint:OCECar TER-87732925;20
StopPoint:OCECar TER-87732925;StopPoint:OCECar TER-87732933;24
StopPoint:OCECar TER-87732933;StopPoint:OCECar TER-87732941;26
StopPoint:OCECar TER-87732941;StopPoint:OCECar TER-87411017;55
StopPoint:OCECar-87320762;StopPoint:OCECar-87743906;5
StopPoint:OCECar-87743906;StopPoint:OCECar-87463026;9
StopPoint:OCECar-87463026;StopPoint:OCECar-87462911;15
StopPoint:OCECar-87462911;StopPoint:OCECar-87320747;30
StopPoint:OCECar-87320747;StopPoint:OCECar-87320739;40
StopPoint:OCECar-87320739;StopPoint:OCECar-87320721;50
StopPoint:OCECar-87320721;StopPoint:OCECar-87335810;60
StopPoint:OCECar-87335810;StopPoint:OCECar-87481002;115
StopPoint:OCECar-87481002;StopPoint:OCECar-87320721;50
StopPoint:OCECar-87328625;StopPoint:OCECar-87481002;110
StopPoint:OCECar-87463158;StopPoint:OCECar-87320713;3
StopPoint:OCECar-87320713;StopPoint:OCECar-87320705;11
StopPoint:OCECar-87320705;StopPoint:OCECar-87481390;33
StopPoint:OCECar-87481390;StopPoint:OCECar-87320705;22
StopPoint:OCECar-87481366;StopPoint:OCECar-87481002;95
StopPoint:OCECar-87359356;StopPoint:OCECar-87463158;5
StopPoint:OCECar-87358630;StopPoint:OCECar-87358622;5
StopPoint:OCECar-87358622;StopPoint:OCECar-87358655;14
StopPoint:OCECar-87358655;StopPoint:OCECar-87358085;19
StopPoint:OCECar-87358085;StopPoint:OCECar-87365502;25
StopPoint:OCECar-87365502;StopPoint:OCECar-87463042;41
StopPoint:OCECar-87463042;StopPoint:OCECar-87396002;48
StopPoint:OCECar-87396002;StopPoint:OCECar-87463042;8
StopPoint:OCECar-87487603;StopPoint:OCECar-87487710;9
StopPoint:OCECar-87487710;StopPoint:OCECar-87487819;17
StopPoint:OCECar-87487819;StopPoint:OCECar-87487835;35
StopPoint:OCECar-87487835;StopPoint:OCECar-87358630;61
StopPoint:OCECar-87358861;StopPoint:OCECar-87358655;15
StopPoint:OCECar-87463018;StopPoint:OCECar-87358648;21
StopPoint:OCECar-87358648;StopPoint:OCECar-87358085;28
StopPoint:OCECar-87462937;StopPoint:OCECar-87365668;36
StopPoint:OCECar-87365668;StopPoint:OCECar-87365502;43
StopPoint:OCECar-87462994;StopPoint:OCECar-87360339;52
StopPoint:OCECar-87360339;StopPoint:OCECar-87463059;68
StopPoint:OCECar-87463059;StopPoint:OCECar-87463067;74
StopPoint:OCECar-87463067;StopPoint:OCECar-87396002;81
StopPoint:OCECar-87481648;StopPoint:OCECar-87537050;19
StopPoint:OCECar-87537050;StopPoint:OCECar-87151167;34
StopPoint:OCECar-87151167;StopPoint:OCECar-87484006;78
StopPoint:OCECar-87484006;StopPoint:OCECar-87151167;44
StopPoint:OCECar-87485003;StopPoint:OCECar-87389882;30
StopPoint:OCECar-87389882;StopPoint:OCECar-87485078;37
StopPoint:OCECar-87485078;StopPoint:OCECar-87485086;45
StopPoint:OCECar-87485086;StopPoint:OCECar-87334177;55
StopPoint:OCECar-87334177;StopPoint:OCECar-87485615;70
StopPoint:OCECar-87485615;StopPoint:OCECar-87334177;14
StopPoint:OCECar-87485300;StopPoint:OCECar-87485581;20
StopPoint:OCECar-87485581;StopPoint:OCECar-87674622;27
StopPoint:OCECar-87674622;StopPoint:OCECar-87485607;34
StopPoint:OCECar-87485607;StopPoint:OCECar-87485615;45
StopPoint:OCECar-87486258;StopPoint:OCECar-87334029;13
StopPoint:OCECar-87334029;StopPoint:OCECar-87463034;44
StopPoint:OCECar-87463034;StopPoint:OCECar-87486019;47
StopPoint:OCECar-87462986;StopPoint:OCECar-87489146;18
StopPoint:OCECar-87489146;StopPoint:OCECar-87486282;22
StopPoint:OCECar-87486282;StopPoint:OCECar-87486258;40
StopPoint:OCECar-87486019;StopPoint:OCECar-87463034;3
StopPoint:OCECar-87462960;StopPoint:OCECar-87484303;10
StopPoint:OCECar-87484303;StopPoint:OCECar-87481002;72
StopPoint:OCECar-87317529;StopPoint:OCECar-87317537;12
StopPoint:OCECar-87317537;StopPoint:OCECar-87299834;36
StopPoint:OCECar-87299834;StopPoint:OCECar-87317362;48
StopPoint:OCECar-87317362;StopPoint:OCECar-87299834;11
StopPoint:OCECar-87317495;StopPoint:OCECar-87317503;28
StopPoint:OCECar-87317503;StopPoint:OCECar-87317511;39
StopPoint:OCECar-87317511;StopPoint:OCECar-87299842;41
StopPoint:OCECar-87299842;StopPoint:OCECar-87317537;58
StopPoint:OCETrain TER-87696229;StopPoint:OCETrain TER-87696211;12
StopPoint:OCETrain TER-87696211;StopPoint:OCETrain TER-87696195;20
StopPoint:OCETrain TER-87696195;StopPoint:OCETrain TER-87696146;37
StopPoint:OCETrain TER-87696146;StopPoint:OCETrain TER-87696088;53
StopPoint:OCETrain TER-87696088;StopPoint:OCETrain TER-87684290;60
StopPoint:OCETrain TER-87684290;StopPoint:OCETrain TER-87684274;71
StopPoint:OCETrain TER-87684274;StopPoint:OCETrain TER-87684001;82
StopPoint:OCETrain TER-87684001;StopPoint:OCETrain TER-87684126;100
StopPoint:OCETrain TER-87684126;StopPoint:OCETrain TER-87686667;145
StopPoint:OCETrain TER-87696161;StopPoint:OCETrain TER-87696195;127
StopPoint:OCETrain TER-87696179;StopPoint:OCETrain TER-87696146;40
StopPoint:OCECar-87697052;StopPoint:OCECar-87728840;4
StopPoint:OCECar-87728840;StopPoint:OCECar-87737759;7
StopPoint:OCECar-87737759;StopPoint:OCECar-87721340;13
StopPoint:OCECar-87721340;StopPoint:OCECar-87721357;20
StopPoint:OCECar-87721357;StopPoint:OCECar-87725739;28
StopPoint:OCECar-87725739;StopPoint:OCECar-87725721;32
StopPoint:OCECar-87725721;StopPoint:OCECar-87725713;36
StopPoint:OCECar-87725713;StopPoint:OCECar-87725705;45
StopPoint:OCECar-87725705;StopPoint:OCECar-87725713;7
StopPoint:OCECar-87696013;StopPoint:OCECar-87131961;40
StopPoint:OCECar-87131961;StopPoint:OCECar-87695973;53
StopPoint:OCECar-87695973;StopPoint:OCECar-87743534;57
StopPoint:OCECar-87743351;StopPoint:OCECar-87131961;3
StopPoint:OCECar-87691576;StopPoint:OCECar-87728469;12
StopPoint:OCECar-87728469;StopPoint:OCECar-87743419;14
StopPoint:OCECar-87743419;StopPoint:OCECar-87743435;18
StopPoint:OCECar-87743435;StopPoint:OCECar-87745737;24
StopPoint:OCECar-87745737;StopPoint:OCECar-87745729;30
StopPoint:OCECar-87745729;StopPoint:OCECar-87745711;36
StopPoint:OCECar-87745711;StopPoint:OCECar-87742726;42
StopPoint:OCECar-87742726;StopPoint:OCECar-87698407;50
StopPoint:OCECar-87698407;StopPoint:OCECar-87742726;6
StopPoint:OCECar-87743534;StopPoint:OCECar-87131961;17
StopPoint:OCECar-87696054;StopPoint:OCECar-87743328;30
StopPoint:OCECar-87743328;StopPoint:OCECar-87696153;35
StopPoint:OCECar-87696153;StopPoint:OCECar-87743351;48
StopPoint:OCECar-87695981;StopPoint:OCECar-87131961;29
StopPoint:OCECar-87743500;StopPoint:OCECar-87743518;52
StopPoint:OCECar-87743518;StopPoint:OCECar-87695981;58
StopPoint:OCECar-87745349;StopPoint:OCECar-87745273;11
StopPoint:OCECar-87745273;StopPoint:OCECar-87556910;13
StopPoint:OCECar-87556910;StopPoint:OCECar-87745265;16
StopPoint:OCECar-87745265;StopPoint:OCECar-87745240;20
StopPoint:OCECar-87745240;StopPoint:OCECar-87716944;23
StopPoint:OCECar-87716944;StopPoint:OCECar-87716951;25
StopPoint:OCECar-87716951;StopPoint:OCECar-87556597;27
StopPoint:OCECar-87556597;StopPoint:OCECar-87742650;33
StopPoint:OCECar-87742650;StopPoint:OCECar-87742601;46
StopPoint:OCECar-87742601;StopPoint:OCECar-87742627;50
StopPoint:OCECar-87742627;StopPoint:OCECar-87698407;62
StopPoint:OCECar-87749465;StopPoint:OCECar-87742627;12
StopPoint:OCECar-87745141;StopPoint:OCECar-87749473;25
StopPoint:OCECar-87749473;StopPoint:OCECar-87745166;26
StopPoint:OCECar-87745166;StopPoint:OCECar-87745174;30
StopPoint:OCECar-87745174;StopPoint:OCECar-87742650;34
StopPoint:OCECar-87556076;StopPoint:OCECar-87693994;40
StopPoint:OCECar-87693994;StopPoint:OCECar-87745224;43
StopPoint:OCECar-87745224;StopPoint:OCECar-87716951;46
StopPoint:OCECar-87158162;StopPoint:OCECar-87157669;60
StopPoint:OCECar-87157669;StopPoint:OCECar-87158154;65
StopPoint:OCECar-87158154;StopPoint:OCECar-87691584;70
StopPoint:OCECar-87691584;StopPoint:OCECar-87158170;75
StopPoint:OCECar-87158170;StopPoint:OCECar-87699264;77
StopPoint:OCECar-87699264;StopPoint:OCECar-87749499;80
StopPoint:OCECar-87749499;StopPoint:OCECar-87745323;83
StopPoint:OCECar-87745323;StopPoint:OCECar-87745349;95
StopPoint:OCECar-87556522;StopPoint:OCECar-87240242;15
StopPoint:OCECar-87240242;StopPoint:OCECar-87240184;28
StopPoint:OCECar-87240184;StopPoint:OCECar-87240069;37
StopPoint:OCECar-87240069;StopPoint:OCECar-87240275;46
StopPoint:OCECar-87240275;StopPoint:OCECar-87240085;55
StopPoint:OCECar-87240085;StopPoint:OCECar-87240200;62
StopPoint:OCECar-87240200;StopPoint:OCECar-87240218;67
StopPoint:OCECar-87240218;StopPoint:OCECar-87240143;74
StopPoint:OCECar-87240143;StopPoint:OCECar-87722793;80
StopPoint:OCECar-87722793;StopPoint:OCECar-87240143;5
StopPoint:OCECar TER-87365155;StopPoint:OCECar TER-87336909;8
StopPoint:OCECar TER-87336909;StopPoint:OCECar TER-87233395;12
StopPoint:OCECar TER-87233395;StopPoint:OCECar TER-87420414;19
StopPoint:OCECar TER-87420414;StopPoint:OCECar TER-87420430;22
StopPoint:OCECar TER-87420430;StopPoint:OCECar TER-87233262;26
StopPoint:OCECar TER-87233262;StopPoint:OCECar TER-87420448;28
StopPoint:OCECar TER-87420448;StopPoint:OCECar TER-87722678;38
StopPoint:OCECar-87337089;StopPoint:OCECar-87535096;4
StopPoint:OCECar-87535096;StopPoint:OCECar-87420794;8
StopPoint:OCECar-87420794;StopPoint:OCECar-87420786;12
StopPoint:OCECar-87420786;StopPoint:OCECar-87337097;16
StopPoint:OCECar-87337097;StopPoint:OCECar-87764720;24
StopPoint:OCECar-87764720;StopPoint:OCECar-87420752;29
StopPoint:OCECar-87420752;StopPoint:OCECar-87764712;34
StopPoint:OCECar-87764712;StopPoint:OCECar-87420836;39
StopPoint:OCECar-87420836;StopPoint:OCECar-87420802;60
StopPoint:OCECar-87420802;StopPoint:OCECar-87556522;70
StopPoint:OCECar-87763029;StopPoint:OCECar-87556522;70
StopPoint:OCECar-87555797;StopPoint:OCECar-87420760;12
StopPoint:OCECar-87420760;StopPoint:OCECar-87555805;22
StopPoint:OCECar-87555805;StopPoint:OCECar-87420778;26
StopPoint:OCECar-87420778;StopPoint:OCECar-87764829;38
StopPoint:OCECar-87764829;StopPoint:OCECar-87764811;45
StopPoint:OCECar-87764811;StopPoint:OCECar-87337063;51
StopPoint:OCECar-87337063;StopPoint:OCECar-87337071;56
StopPoint:OCECar-87337071;StopPoint:OCECar-87337089;64
StopPoint:OCECar-87929026;StopPoint:OCECar-87693960;15
StopPoint:OCECar-87693960;StopPoint:OCECar-87764845;21
StopPoint:OCECar-87764845;StopPoint:OCECar-87336933;25
StopPoint:OCECar-87336933;StopPoint:OCECar-87420828;28
StopPoint:OCECar-87420828;StopPoint:OCECar-87764738;40
StopPoint:OCECar-87764738;StopPoint:OCECar-87420752;53
StopPoint:OCECar TER-87420505;StopPoint:OCECar TER-87764407;17
StopPoint:OCECar TER-87338707;StopPoint:OCECar TER-87761528;29
StopPoint:OCECar TER-87761528;StopPoint:OCECar TER-87336966;32
StopPoint:OCECar TER-87336966;StopPoint:OCECar TER-87761510;37
StopPoint:OCECar TER-87761502;StopPoint:OCECar TER-87336958;49
StopPoint:OCECar TER-87336958;StopPoint:OCECar TER-87556506;59
StopPoint:OCECar TER-87420497;StopPoint:OCECar TER-87337014;3
StopPoint:OCECar TER-87337014;StopPoint:OCECar TER-87420489;21
StopPoint:OCECar TER-87420489;StopPoint:OCECar TER-87337022;27
StopPoint:OCECar TER-87337022;StopPoint:OCECar TER-87337030;32
StopPoint:OCECar TER-87337030;StopPoint:OCECar TER-87535096;36
StopPoint:OCECar-87726828;StopPoint:OCECar-87698639;25
StopPoint:OCECar-87698639;StopPoint:OCECar-87726919;33
StopPoint:OCECar-87726919;StopPoint:OCECar-87726042;45
StopPoint:OCECar-87726042;StopPoint:OCECar-87694828;65
StopPoint:OCECar-87694828;StopPoint:OCECar-87694687;86
StopPoint:OCECar-87694687;StopPoint:OCECar-87694307;130
StopPoint:OCECar-87694307;StopPoint:OCECar-87694109;136
StopPoint:OCECar-87694109;StopPoint:OCECar-87694307;4
StopPoint:OCECar-87743633;StopPoint:OCECar-87743591;14
StopPoint:OCECar-87743591;StopPoint:OCECar-87728451;26
StopPoint:OCECar-87728451;StopPoint:OCECar-87743534;36
StopPoint:OCENavette-87781005;StopPoint:OCENavette-87781666;34
StopPoint:OCENavette-87781666;StopPoint:OCENavette-87781609;68
StopPoint:OCENavette-87781609;StopPoint:OCENavette-87781583;85
StopPoint:OCENavette-87781583;StopPoint:OCENavette-87781542;114
StopPoint:OCENavette-87781542;StopPoint:OCENavette-87783456;154
StopPoint:OCENavette-87783456;StopPoint:OCENavette-87783431;169
StopPoint:OCENavette-87783431;StopPoint:OCENavette-87783423;180
StopPoint:OCENavette-87783423;StopPoint:OCENavette-87783001;197
StopPoint:OCENavette-87783001;StopPoint:OCENavette-87783423;17
StopPoint:OCENavette-87783365;StopPoint:OCENavette-87783324;161
StopPoint:OCENavette-87783324;StopPoint:OCENavette-87783282;185
StopPoint:OCENavette-87783282;StopPoint:OCENavette-87783266;211
StopPoint:OCENavette-87783266;StopPoint:OCENavette-87783241;224
StopPoint:OCENavette-87783241;StopPoint:OCENavette-87783175;254
StopPoint:OCENavette-87783175;StopPoint:OCENavette-87645507;279
StopPoint:OCENavette-87645507;StopPoint:OCENavette-87783175;28
StopPoint:OCENavette-87192039;StopPoint:OCENavette-87142109;30
StopPoint:OCENavette-87142109;StopPoint:OCENavette-87192039;30
StopPoint:OCENavette-87141002;StopPoint:OCENavette-87142109;35
StopPoint:OCENavette-87175257;StopPoint:OCENavette-87534065;7
StopPoint:OCENavette-87534065;StopPoint:OCENavette-87642108;12
StopPoint:OCENavette-87642108;StopPoint:OCENavette-87642090;20
StopPoint:OCENavette-87642090;StopPoint:OCENavette-87534040;24
StopPoint:OCENavette-87534040;StopPoint:OCENavette-87642082;33
StopPoint:OCENavette-87642082;StopPoint:OCENavette-87534057;41
StopPoint:OCENavette-87534057;StopPoint:OCENavette-87147322;56
StopPoint:OCENavette-87147322;StopPoint:OCENavette-87534057;15
StopPoint:OCENavette-87743690;StopPoint:OCENavette-87175257;12
StopPoint:OCENavette-87175042;StopPoint:OCENavette-87147322;32
StopPoint:OCENavette-87175778;StopPoint:OCENavette-87666115;22
StopPoint:OCENavette-87666115;StopPoint:OCENavette-87147322;30
StopPoint:OCECar TER-87476317;StopPoint:OCECar TER-87476002;22
StopPoint:OCECar TER-87406934;StopPoint:OCECar TER-87199612;5
StopPoint:OCECar TER-87199612;StopPoint:OCECar TER-87686360;10
StopPoint:OCECar TER-87686360;StopPoint:OCECar TER-87635771;12
StopPoint:OCECar TER-87635771;StopPoint:OCECar TER-87406959;19
StopPoint:OCECar TER-87406959;StopPoint:OCECar TER-87193797;24
StopPoint:OCECar TER-87193797;StopPoint:OCECar TER-87406967;28
StopPoint:OCECar TER-87406967;StopPoint:OCECar TER-87193789;30
StopPoint:OCECar TER-87193789;StopPoint:OCECar TER-87199604;33
StopPoint:OCECar TER-87199604;StopPoint:OCECar TER-87193771;36
StopPoint:OCECar TER-87193771;StopPoint:OCECar TER-87193615;50
StopPoint:OCECar TER-87458828;StopPoint:OCECar TER-87458836;42
StopPoint:OCECar TER-87458836;StopPoint:OCECar TER-87175778;47
StopPoint:OCECar TER-87458810;StopPoint:OCECar TER-87192666;50
StopPoint:OCECar TER-87405878;StopPoint:OCECar TER-87405944;5
StopPoint:OCECar TER-87405944;StopPoint:OCECar TER-87144568;7
StopPoint:OCECar TER-87144568;StopPoint:OCECar TER-87405886;10
StopPoint:OCECar TER-87405886;StopPoint:OCECar TER-87144550;12
StopPoint:OCECar TER-87144550;StopPoint:OCECar TER-87405902;16
StopPoint:OCECar TER-87405902;StopPoint:OCECar TER-87144543;22
StopPoint:OCECar TER-87144543;StopPoint:OCECar TER-87144535;27
StopPoint:OCECar TER-87144535;StopPoint:OCECar TER-87407411;29
StopPoint:OCECar TER-87407411;StopPoint:OCECar TER-87144527;31
StopPoint:OCECar TER-87144527;StopPoint:OCECar TER-87405928;34
StopPoint:OCECar TER-87405928;StopPoint:OCECar TER-87458802;36
StopPoint:OCECar TER-87458802;StopPoint:OCECar TER-87144519;39
StopPoint:OCECar TER-87144519;StopPoint:OCECar TER-87458794;40
StopPoint:OCECar TER-87458794;StopPoint:OCECar TER-87146233;43
StopPoint:OCECar TER-87146233;StopPoint:OCECar TER-87405894;45
StopPoint:OCECar TER-87405894;StopPoint:OCECar TER-87146225;47
StopPoint:OCECar TER-87146225;StopPoint:OCECar TER-87144469;49
StopPoint:OCECar TER-87144469;StopPoint:OCECar TER-87405910;54
StopPoint:OCECar TER-87405910;StopPoint:OCECar TER-87144451;59
StopPoint:OCECar TER-87405811;StopPoint:OCECar TER-87524850;3
StopPoint:OCECar TER-87524850;StopPoint:OCECar TER-87405787;9
StopPoint:OCECar TER-87405787;StopPoint:OCECar TER-87405779;11
StopPoint:OCECar TER-87405779;StopPoint:OCECar TER-87738377;16
StopPoint:OCECar TER-87738377;StopPoint:OCECar TER-87405795;19
StopPoint:OCECar TER-87405795;StopPoint:OCECar TER-87405852;24
StopPoint:OCECar TER-87405852;StopPoint:OCECar TER-87405845;27
StopPoint:OCECar TER-87405845;StopPoint:OCECar TER-87144675;29
StopPoint:OCECar TER-87144675;StopPoint:OCECar TER-87144667;33
StopPoint:OCECar TER-87144667;StopPoint:OCECar TER-87144659;37
StopPoint:OCECar TER-87144659;StopPoint:OCECar TER-87144634;41
StopPoint:OCECar TER-87144634;StopPoint:OCECar TER-87635805;44
StopPoint:OCECar TER-87635805;StopPoint:OCECar TER-87174508;46
StopPoint:OCECar TER-87174508;StopPoint:OCECar TER-87174490;48
StopPoint:OCECar TER-87174490;StopPoint:OCECar TER-87193268;50
StopPoint:OCECar TER-87193268;StopPoint:OCECar TER-87405803;53
StopPoint:OCECar TER-87405803;StopPoint:OCECar TER-87146241;55
StopPoint:OCECar TER-87146241;StopPoint:OCECar TER-87476846;59
StopPoint:OCECar TER-87476846;StopPoint:OCECar TER-87144451;63
StopPoint:OCECar TER-87144691;StopPoint:OCECar TER-87405779;47
StopPoint:OCECar TER-87447110;StopPoint:OCECar TER-87447003;33
StopPoint:OCECar TER-87447003;StopPoint:OCECar TER-87447219;55
StopPoint:OCECar TER-87447219;StopPoint:OCECar TER-87447003;22
StopPoint:OCECar TER-87401893;StopPoint:OCECar TER-87387001;65
StopPoint:OCECar TER-87391003;StopPoint:OCECar TER-87393488;100
StopPoint:OCECar TER-87393488;StopPoint:OCECar TER-87391003;90
StopPoint:OCECar TER-87297069;StopPoint:OCECar TER-87296871;5
StopPoint:OCECar-87478230;StopPoint:OCECar-87471003;124
StopPoint:OCECar-87471607;StopPoint:OCECar-87471003;63
StopPoint:OCECar-87717058;StopPoint:OCECar-87479907;8
StopPoint:OCECar-87479907;StopPoint:OCECar-87474098;45
StopPoint:OCETrain TER-87212027;StopPoint:OCETrain TER-87212118;8
StopPoint:OCETrain TER-87212118;StopPoint:OCETrain TER-87212126;13
StopPoint:OCETrain TER-87212126;StopPoint:OCETrain TER-87212134;16
StopPoint:OCETrain TER-87212134;StopPoint:OCETrain TER-87212142;21
StopPoint:OCETrain TER-87212142;StopPoint:OCETrain TER-87212159;24
StopPoint:OCETrain TER-87212159;StopPoint:OCETrain TER-87212167;27
StopPoint:OCETrain TER-87212167;StopPoint:OCETrain TER-87212175;31
